Reference area,1955-01,1955-02,1955-03,1955-04,1955-05,1955-06,1955-07,1955-08,1955-09,1955-10,1955-11,1955-12,1956,1956-01,1956-02,1956-03,1956-04,1956-05,1956-06,1956-07,1956-08,1956-09,1956-10,1956-11,1956-12,1957,1957-01,1957-02,1957-03,1957-04,1957-05,1957-06,1957-07,1957-08,1957-09,1957-10,1957-11,1957-12,1958,1958-01,1958-02,1958-03,1958-04,1958-05,1958-06,1958-07,1958-08,1958-09,1958-10,1958-11,1958-12,1959,1959-01,1959-02,1959-03,1959-04,1959-05,1959-06,1959-07,1959-08,1959-09,1959-10,1959-11,1959-12,1960,1960-01,1960-02,1960-03,1960-04,1960-05,1960-06,1960-07,1960-08,1960-09,1960-10,1960-11,1960-12,1961,1961-01,1961-02,1961-03,1961-04,1961-05,1961-06,1961-07,1961-08,1961-09,1961-10,1961-11,1961-12,1962,1962-01,1962-02,1962-03,1962-04,1962-05,1962-06,1962-07,1962-08,1962-09,1962-10,1962-11,1962-12,1963,1963-01,1963-02,1963-03,1963-04,1963-05,1963-06,1963-07,1963-08,1963-09,1963-10,1963-11,1963-12,1964,1964-01,1964-02,1964-03,1964-04,1964-05,1964-06,1964-07,1964-08,1964-09,1964-10,1964-11,1964-12,1965,1965-01,1965-02,1965-03,1965-04,1965-05,1965-06,1965-07,1965-08,1965-09,1965-10,1965-11,1965-12,1966,1966-01,1966-02,1966-03,1966-04,1966-05,1966-06,1966-07,1966-08,1966-09,1966-10,1966-11,1966-12,1967,1967-01,1967-02,1967-03,1967-04,1967-05,1967-06,1967-07,1967-08,1967-09,1967-10,1967-11,1967-12,1968,1968-01,1968-02,1968-03,1968-04,1968-05,1968-06,1968-07,1968-08,1968-09,1968-10,1968-11,1968-12,1969,1969-01,1969-02,1969-03,1969-04,1969-05,1969-06,1969-07,1969-08,1969-09,1969-10,1969-11,1969-12,1970,1970-01,1970-02,1970-03,1970-04,1970-05,1970-06,1970-07,1970-08,1970-09,1970-10,1970-11,1970-12,1971,1971-01,1971-02,1971-03,1971-04,1971-05,1971-06,1971-07,1971-08,1971-09,1971-10,1971-11,1971-12,1972,1972-01,1972-02,1972-03,1972-04,1972-05,1972-06,1972-07,1972-08,1972-09,1972-10,1972-11,1972-12,1973,1973-01,1973-02,1973-03,1973-04,1973-05,1973-06,1973-07,1973-08,1973-09,1973-10,1973-11,1973-12,1974,1974-01,1974-02,1974-03,1974-04,1974-05,1974-06,1974-07,1974-08,1974-09,1974-10,1974-11,1974-12,1975,1975-01,1975-02,1975-03,1975-04,1975-05,1975-06,1975-07,1975-08,1975-09,1975-10,1975-11,1975-12,1976,1976-01,1976-02,1976-03,1976-04,1976-05,1976-06,1976-07,1976-08,1976-09,1976-10,1976-11,1976-12,1977,1977-01,1977-02,1977-03,1977-04,1977-05,1977-06,1977-07,1977-08,1977-09,1977-10,1977-11,1977-12,1978,1978-01,1978-02,1978-03,1978-04,1978-05,1978-06,1978-07,1978-08,1978-09,1978-10,1978-11,1978-12,1979,1979-01,1979-02,1979-03,1979-04,1979-05,1979-06,1979-07,1979-08,1979-09,1979-10,1979-11,1979-12,1980,1980-01,1980-02,1980-03,1980-04,1980-05,1980-06,1980-07,1980-08,1980-09,1980-10,1980-11,1980-12,1981,1981-01,1981-02,1981-03,1981-04,1981-05,1981-06,1981-07,1981-08,1981-09,1981-10,1981-11,1981-12,1982,1982-01,1982-02,1982-03,1982-04,1982-05,1982-06,1982-07,1982-08,1982-09,1982-10,1982-11,1982-12,1983,1983-01,1983-02,1983-03,1983-04,1983-05,1983-06,1983-07,1983-08,1983-09,1983-10,1983-11,1983-12,1984,1984-01,1984-02,1984-03,1984-04,1984-05,1984-06,1984-07,1984-08,1984-09,1984-10,1984-11,1984-12,1985,1985-01,1985-02,1985-03,1985-04,1985-05,1985-06,1985-07,1985-08,1985-09,1985-10,1985-11,1985-12,1986,1986-01,1986-02,1986-03,1986-04,1986-05,1986-06,1986-07,1986-08,1986-09,1986-10,1986-11,1986-12,1987,1987-01,1987-02,1987-03,1987-04,1987-05,1987-06,1987-07,1987-08,1987-09,1987-10,1987-11,1987-12,1988,1988-01,1988-02,1988-03,1988-04,1988-05,1988-06,1988-07,1988-08,1988-09,1988-10,1988-11,1988-12,1989,1989-01,1989-02,1989-03,1989-04,1989-05,1989-06,1989-07,1989-08,1989-09,1989-10,1989-11,1989-12,1990,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
Japan,1.129944,0,-1.117318,-0.555556,-0.561798,-1.666667,-2.762431,-2.209945,-0.555556,-1.648352,-1.685393,-1.694915,,-2.234637,-1.117318,0,-0.558659,0,1.694915,0.568182,0.564972,0,0.558659,1.142857,2.873563,,3.428571,2.259887,2.259887,2.247191,3.954802,1.666667,4.519774,4.494382,3.351955,2.777778,2.824859,1.675978,,0.552486,0,-0.552486,-0.549451,-1.630435,0,-1.621622,-1.075269,-1.081081,0,0.549451,0,,0.549451,0.552486,1.111111,1.657459,0.552486,0.546448,1.098901,1.086957,1.092896,1.081081,1.639344,2.197802,,3.278689,3.846154,3.846154,3.26087,4.945055,3.804348,3.804348,2.688172,4.324324,3.743316,2.688172,3.763441,,3.703704,4.232804,4.232804,4.210526,3.664921,3.664921,5.235602,5.759162,5.181347,7.216495,9.424084,8.80829,,7.653061,6.598985,7.106599,8.080808,8.585859,8.080808,7.960199,7.425743,6.403941,4.326923,3.827751,5.238095,,7.582938,8.571429,8.530806,7.009346,7.44186,8.878505,6.451613,5.990783,8.796296,8.294931,7.834101,6.334842,,3.524229,3.070175,2.620087,3.930131,3.463203,2.145923,3.030303,4.347826,3.404255,5.106383,5.128205,4.680851,,6.808511,6.382979,7.234043,7.983193,7.112971,7.142857,6.722689,6.25,6.584362,6.072874,5.691057,6.097561,,5.179283,6.4,5.555556,5.058366,4.6875,5.098039,5.905512,4.705882,4.633205,4.198473,3.846154,4.597701,,4.545455,4.135338,4.511278,3.333333,2.985075,2.61194,2.230483,3.745318,4.059041,4.761905,5.555556,5.494505,,5.434783,5.415162,5.035971,5.017921,6.15942,5.818182,5.818182,5.776173,6.382979,4.895105,5.614035,3.819444,,3.436426,3.082192,4.109589,4.43686,4.778157,5.498282,6.872852,7.167235,5.666667,6,5.315615,6.688963,,8.405094,8.405094,8.398033,8.745329,8.040329,8.040329,6.650743,5.288827,5.990976,7.350903,7.689549,7.689549,,6.270627,6.270627,5.555556,5.825243,6.493506,6.818182,6.818182,7.166124,8.012821,6.624606,5.678233,5.015674,,4.037267,4.658385,5.263158,5.198777,5.182927,4.863222,4.863222,5.775076,3.857567,4.142012,4.776119,5.671642,,6.567164,6.824926,8.529412,9.302326,10.724638,11.014493,11.884058,11.781609,14.285714,14.204545,15.384615,18.079096,,22.128852,25,22.764228,23.404255,21.989529,22.454308,23.834197,24.164524,22.5,24.626866,24.691358,21.052632,,17.431193,14,14.128035,13.362069,13.519313,12.793177,11.087866,9.52381,10.408163,9.580838,8.316832,8.102767,,8.789063,9.356725,8.897485,9.505703,9.26276,9.451796,9.792844,9.451796,9.796673,8.743169,9.140768,10.420475,,9.335727,9.269162,9.413854,8.680556,9.342561,8.80829,7.718696,8.635579,7.575758,7.705193,6.532663,5.13245,,4.597701,4.5677,4.87013,4.313099,3.955696,3.809524,4.458599,4.610493,4.068858,3.576983,3.773585,3.779528,,3.610675,2.652106,2.786378,2.909648,3.196347,3.82263,4.420732,3.039514,3.308271,4.354354,4.848485,5.766313,,6.515152,7.75076,7.379518,8.035714,7.964602,8.247423,7.445255,8.259587,8.588064,7.625899,8.236994,7.173601,,7.396871,6.346968,6.030856,4.958678,5.054645,4.761905,4.347826,4.223433,4.021448,4.144385,3.871829,4.283802,,3.178808,3.183024,3.042328,3.018373,2.470741,2.337662,1.953125,3.137255,3.221649,3.080873,2.313625,2.053915,,2.182285,1.928021,2.310655,2.038217,2.664975,2.030457,2.298851,1.267427,0.873908,1.494396,1.884422,1.63522,,1.884422,2.900378,2.50941,2.247191,1.97775,1.865672,2.496879,1.877347,2.351485,2.08589,2.096178,2.722772,,2.589396,1.593137,1.835985,2.319902,1.69697,2.442002,2.436054,3.071253,1.571947,1.923077,1.570048,1.445783,,1.5625,1.809409,1.322115,0.954654,1.072706,0.595948,0.118906,0.11919,0.47619,-0.353774,0,-0.356295,,-1.065089,-0.947867,-0.474496,0.118203,0,0.35545,0.118765,0.357143,0.829384,0.710059,0.713436,0.834327,,0.837321,0.717703,0.715137,0.236128,0.235849,0.118064,0.474496,0.711744,0.587544,1.057579,1.180638,0.945626,,1.18624,0.950119,1.065089,2.355713,2.823529,3.066038,2.951594,2.591284,2.686916,2.906977,2.217036,2.693208,,3.282532,3.764706,3.629977,2.761795,2.631579,2.28833,2.293578,2.755454,2.61661,3.050847,3.995434,3.762828,,3.972758,3.514739,3.728814,3.359462,3.455964,3.355705,3.475336,3.351955,2.771619,2.741228,2.963776,2.637363,,1.746725,1.971522,1.960784,2.491874,1.939655,2.380952,1.625135,1.72973,2.049622,0.960512,0.746269,1.17773,,1.287554,1.503759,1.175214,0.845666,0.845666,0.845666,1.918977,1.912859,1.479915,1.374207,0.952381,0.952381,,1.165254,1.058201,1.372756,0.838574,0.943396,0.524109,-0.209205,0,0.208333,0.729927,0.943396,0.733753,,0.628272,0.314136,-0.3125,-0.2079,-0.103842,0.208551,0.209644,-0.208551,0.10395,-0.621118,-0.623053,-0.416233,,-0.520291,-0.417537,-0.104493,0.208333,0.2079,0,0.41841,0.208986,0,0.520833,0.522466,0.626959,,0.627615,0.628931,0.523013,1.871102,1.86722,2.185224,1.875,2.085506,2.38837,2.487047,2.079002,1.765317,,1.767152,1.875,2.185224,0.408163,0.509165,0.101833,-0.102249,-0.306435,-0.20284,0.202224,0.814664,0.612245,,0.20429,-0.102249,-0.407332,-0.101626,-0.405268,-0.305188,-0.102354,0.307377,-0.203252,-0.706357,-1.212121,-1.115619,,-0.713558,-0.614125,-0.511247,-0.813835,-0.712106,-0.612245,-0.512295,-0.510725,-0.916497,-1.117886,-0.817996,-0.410256,,-0.308008,-0.30896,-0.61665,-0.717949,-0.717213,-0.718686,-0.720906,-0.718686,-0.719424,-0.719424,-0.927835,-1.132853,,-1.338826,-1.549587,-1.240951,-1.033058,-0.825593,-0.723888,-0.829876,-0.827301,-0.724638,-0.931677,-0.416233,-0.3125,,-0.417537,-0.209864,-0.104712,-0.104384,-0.208117,-0.416667,-0.209205,-0.312826,-0.208551,0,-0.522466,-0.417973,,-0.314465,0,-0.104822,-0.417973,-0.521376,0,-0.104822,-0.209205,0,0.522466,0.840336,0.209864,,0.210305,-0.105152,0,0.104932,0.104822,-0.523013,-0.314795,-0.314465,-0.31348,-0.831601,-1.041667,-0.418848,,-0.104932,-0.105263,-0.209864,-0.104822,0.104712,0.525762,0.315789,0.946372,0.628931,0.419287,0.315789,0.315457,,0,-0.210748,-0.105152,0,0,-0.209205,0,-0.208333,-0.208333,0.208768,0.629591,0.628931,,0.735294,1.055966,1.157895,0.734523,1.25523,1.991614,2.308499,2.087683,2.087683,1.770833,0.938478,0.416667,,0,-0.104493,-0.208117,0,-1.033058,-1.747174,-2.25641,-2.249489,-2.249489,-2.558854,-1.859504,-1.659751,,-1.042753,-0.732218,-0.834202,-0.9375,-0.730689,-0.732218,-0.944386,-1.150628,-0.941423,-0.210084,-0.315789,-0.316456,,-0.52687,-0.52687,-0.525762,-0.42061,-0.42061,-0.316122,0.211864,0.21164,0,-0.210526,-0.527983,-0.21164,,0.105932,0.317797,0.528541,0.527983,0.211193,-0.211416,-0.528541,-0.422386,-0.31679,-0.421941,-0.106157,-0.212089,,-0.31746,-0.739176,-0.946372,-0.735294,-0.316122,0.211864,0.743889,0.848356,1.059322,1.165254,1.487779,1.594049,,1.380042,1.595745,1.592357,3.386243,3.699789,3.59408,3.481013,3.364879,3.249476,2.827225,2.513089,2.405858,,2.408377,2.198953,2.298851,0.716479,0.611621,0.408163,0.203874,0.101729,0,0.305499,0.20429,0.20429,,-0.102249,0.204918,0,-0.304878,-0.506586,-0.304878,-0.406918,-0.50813,-0.507614,0.101523,0.509684,0.30581,,0.511771,0.306748,0.20429,0.407747,0.407332,0.407747,0.40858,0.61287,0.816327,0.20284,0.507099,1.01626,,1.323829,1.427115,1.121305,0.609137,0.709939,0.71066,0.915565,1.319797,1.11336,1.417004,0.908174,0.301811,,0.201005,0.201005,0.504032,0.908174,0.704935,0.604839,0.604839,0.200401,0.2002,0.199601,0.5,0.802407,,0.802407,0.601805,0.601805,0.2,0.1,0.1002,0.200401,0.1,-0.1998,-0.59761,-0.995025,-1.19403,,-0.696517,-0.498504,-0.398804,-1.097804,-0.699301,-0.4004,-0.3,-0.3996,0.2002,0.1002,0.603015,0.805639,,0.501002,0.901804,1.201201,2.421796,2.414487,2.311558,2.607823,3.009027,2.997003,3.803804,3.796204,3.996004,,4.386839,3.277061,3.264095,3.546798,3.24165,3.339882,3.323558,3.115871,3.00679,3.278689,2.887392,2.59366,2.101242,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.602726,216.854826,222.8058,,235.987975,253.071264,264.355511,201.489856,221.642198,228.87513,209.898079,188.17187,195.710709,193.534261,200.510654,199.211935,,179.179508,168.664865,166.544369,180.086844,225.878494,229.6974,261.708022,287.772295,290.58691,314.618715,316.971247,295.477913,,272.05631,264.055834,261.193012,248.128404,180.183847,172.466889,144.523675,124.563631,110.403055,88.831735,70.096324,61.740105,,57.283868,50.662165,40.405737,34.576251,29.570908,27.985806,29.241632,28.2141,25.319334,24.312889,25.806883,27.749941,,26.748341,27.305642,28.312856,28.736952,34.16964,33.804316,40.253179,44.174273,45.325008,45.087329,47.435159,56.900189,,76.246948,105.452356,163.993141,176.827842,173.993582,177.40654,159.786412,159.103429,161.398256,169.209725,165.405621,151.419413,,131.915001,109.301914,66.136327,59.649877,56.613806,55.019427,56.017054,51.672132,50.782343,47.097686,43.772243,40.570296,,38.075787,32.517394,35.845515,38.655784,42.772358,48.18341,48.640633,49.499803,50.208698,50.618993,53.689383,54.809062,,56.765399,55.928901,49.196265,49.000356,44.163088,41.004128,44.675744,45.415941,44.827814,43.08017,41.475321,40.698609,,40.05168,39.89899,40.198511,37.440758,37.209302,35.520362,31.670282,32.409382,31.327801,30.645161,30.588235,30.268199,,28.413284,27.075812,25.132743,24.310345,24.576271,24.040067,23.06425,21.256039,19.747235,18.82716,18.618619,17.941176,,16.666667,16.335227,17.114569,15.950069,14.421769,14.131898,14.859438,14.209827,15.963061,15.844156,14.556962,14.089776,,13.916256,13.675214,13.043478,12.559809,12.247325,12.028302,12.121212,12.44186,11.035267,10.762332,9.834254,9.289617,,8.972973,8.915145,8.653846,9.989373,9.957627,9.578947,9.251559,8.790072,8.401639,8.097166,8.752515,8.6,,8.928571,8.481262,8.456244,6.956522,7.321773,7.108549,6.279734,6.08365,5.482042,4.775281,4.625347,4.880295,,4.007286,3.818182,3.626473,3.794038,3.770197,3.856502,3.939123,4.928315,6.09319,6.791778,6.6313,6.584723,,7.267951,7.968476,8.661417,8.616188,8.477509,8.635579,9.043928,8.027327,7.263514,7.447699,6.799337,6.342669,,6.693878,6.893755,6.68277,6.410256,5.980861,5.802862,5.055292,4.980237,4.96063,4.283489,4.658385,4.725019,,5.202754,4.47648,4.150943,4.292169,4.364184,4.357626,7.142857,7.605422,7.726932,7.841673,7.715134,7.988166,,6.981818,7.625272,8.043478,8.375451,8.435472,7.991361,4.842105,4.19874,3.481894,3.601108,3.443526,3.082192,,2.719239,2.631579,2.414487,1.798801,1.795213,2,3.012048,3.895232,5.316285,4.946524,4.527297,4.983389,,5.95632,5.588429,5.239031,5.301047,5.29066,5.359477,4.418454,3.684551,1.916933,1.847134,1.847134,1.518987,,1.061836,1.058531,1.057872,1.180858,0.930521,0.682382,0.933416,0.810474,1.504702,1.438399,1.250782,0.872818,,0.432633,0.4313,0.800493,0.675676,1.167793,-1.540357,-1.664612,-1.855288,-1.729463,-1.602959,-1.111797,-0.92707,,-2.153846,-2.699387,-2.99328,-3.294692,-3.46294,-0.68836,-0.752351,-0.189036,-0.565682,-0.438596,-0.687071,-0.561447,,0.062893,0.189155,0.170025,0.630915,0.673379,0.819156,1.389766,1.136364,1.896334,2.643172,3.27044,3.324969,,4.274041,4.751416,4.922361,5.203762,5.394762,5.4375,4.610592,5.05618,4.900744,4.230533,3.410475,3.254402,,3.357444,3.814959,4.074296,4.112038,4.092527,3.8115,4.091721,3.921569,3.506801,3.394118,3.751472,4.03387,,3.598297,3.061343,3.033967,2.707499,2.2849,2.58094,2.797963,2.670097,2.451008,2.247255,2.139978,2.057427,,2.994821,3.161323,3.045203,3.243605,3.749095,3.940996,4.948236,5.251434,6.284854,7.934565,7.802601,8.191183,,8.351552,8.529284,10.150743,13.765182,14.492053,15.053821,14.956245,15.322751,15.887507,15.321167,16.75946,16.370617,,15.067595,15.522343,14.53185,11.221827,10.636402,10.249488,9.44406,9.423747,8.828723,8.068842,6.719943,6.607135,7.408706,7.232786
